curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Química - Mtec-N,Noite,79,40,1.97,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,310,80,3.87,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Secretariado - MTec,Tarde,88,40,2.2,2025,1,etec-lauro-gomes
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,300,40,7.5,2025,1,etec-lauro-gomes
Informática para Internet,Noite,62,40,1.55,2025,1,etec-lauro-gomes
Logística,Tarde,45,40,1.12,2025,1,etec-lauro-gomes
Logística,Noite,64,40,1.6,2025,1,etec-lauro-gomes
Mecatrônica,Noite,140,40,3.5,2025,1,etec-lauro-gomes
Programação de Jogos Digitais,Noite,63,40,1.57,2025,1,etec-lauro-gomes
Química,Noite,95,40,2.37,2025,1,etec-lauro-gomes
Administração,Noite,55,40,1.37,2025,1,etec-machado-de-assis
Desenvolvimento de Sistemas,Noite,62,40,1.55,2025,1,etec-machado-de-assis
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,211,40,5.27,2025,1,etec-machado-de-assis
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,195,40,4.87,2025,1,etec-machado-de-assis
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,58,40,1.45,2025,1,etec-machado-de-assis
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec-PI,Manhã e Tarde,101,40,2.52,2025,1,etec-machado-de-assis
Mecânica,Noite,66,40,1.65,2025,1,etec-machado-de-assis
Edificações,Noite,64,40,1.6,2025,1,etec-mandaqui
Enfermagem,Manhã,150,40,3.75,2025,1,etec-mandaqui
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,317,40,7.92,2025,1,etec-mandaqui
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,164,40,4.09,2025,1,etec-mandaqui
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec-PI,Manhã e Tarde,376,40,9.4,2025,1,etec-mandaqui
Nutrição e Dietética,Tarde,64,40,1.6,2025,1,etec-mandaqui
Nutrição e Dietética,Noite,61,40,1.52,2025,1,etec-mandaqui
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,90,40,2.25,2025,1,etec-manoel-dos-reis-araujo
Administração,Noite,42,35,1.2,2025,1,etec-martin-luther-king-ee-joao-crispiniano-soares
Contabilidade,Noite,41,35,1.17,2025,1,etec-martin-luther-king-ee-joao-crispiniano-soares
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,78,35,2.22,2025,1,etec-martin-luther-king-ee-joao-crispiniano-soares
Administração,Noite,47,40,1.17,2025,1,etec-martin-luther-king
Automação Industrial,Noite,51,40,1.27,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,255,40,6.37,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-PI,Manhã e Tarde,150,40,3.75,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,373,40,9.32,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,61,40,1.52,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,259,40,6.47,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,247,40,6.17,2025,1,etec-martin-luther-king
Marketing,Noite,70,40,1.75,2025,1,etec-martin-luther-king
Mecânica,Noite,82,40,2.04,2025,1,etec-martin-luther-king
Mecatrônica,Noite,79,40,1.97,2025,1,etec-martin-luther-king
Serviços Jurídicos,Noite,90,40,2.25,2025,1,etec-martin-luther-king
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,81,40,2.02,2025,1,etec-martinho-di-ciero-fatec-dom-amauri-castanho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,142,40,3.55,2025,1,etec-martinho-di-ciero-fatec-dom-amauri-castanho
Design Gráfico,Noite,40,35,1.14,2025,1,etec-martinho-di-ciero
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,69,35,1.97,2025,1,etec-martinho-di-ciero
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec,Tarde,86,35,2.45,2025,1,etec-martinho-di-ciero
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-N,Noite,42,35,1.2,2025,1,etec-martinho-di-ciero
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,150,35,4.28,2025,1,etec-martinho-di-ciero
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,99,35,2.82,2025,1,etec-martinho-di-ciero
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,84,40,2.1,2025,1,etec-monsenhor-antonio-magliano-fatec-deputado-julio-julinho-marcondes-de-moura
Administração,Noite,59,40,1.47,2025,1,etec-monsenhor-antonio-magliano
Enfermagem,Noite,86,40,2.15,2025,1,etec-monsenhor-antonio-magliano
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,130,40,3.25,2025,1,etec-monsenhor-antonio-magliano
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,52,40,1.3,2025,1,etec-monsenhor-antonio-magliano
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,75,40,1.87,2025,1,etec-monsenhor-antonio-magliano
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,98,40,2.45,2025,1,etec-monsenhor-antonio-magliano
Informática,Noite,71,40,1.77,2025,1,etec-monsenhor-antonio-magliano
Mecatrônica,Noite,67,40,1.67,2025,1,etec-monsenhor-antonio-magliano
Segurança do Trabalho,Noite,66,40,1.65,2025,1,etec-monsenhor-antonio-magliano
Administração,Noite,68,40,1.7,2025,1,etec-orlando-quagliato-emef-dr-antonio-carlos-de-abreu-sodre-bernardino-de-campos
Desenvolvimento de Sistemas,Noite,59,40,1.47,2025,1,etec-orlando-quagliato
Enfermagem,Noite,75,40,1.87,2025,1,etec-orlando-quagliato
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,44,40,1.1,2025,1,etec-orlando-quagliato
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,140,80,1.75,2025,1,etec-orlando-quagliato
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,109,30,3.63,2025,1,etec-orlando-quagliato
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,128,30,4.26,2025,1,etec-orlando-quagliato
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,30,40,0.75,2025,1,etec-padre-carlos-leoncio-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,135,40,3.37,2025,1,etec-padre-carlos-leoncio-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,134,40,3.35,2025,1,etec-padre-carlos-leoncio-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,146,40,3.65,2025,1,etec-padre-carlos-leoncio-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-PI,Manhã e Tarde,79,40,1.97,2025,1,etec-padre-carlos-leoncio-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec-PI,Manhã e Tarde,127,40,3.17,2025,1,etec-padre-carlos-leoncio-da-silva
Logística - 20% On-line,Noite,47,40,1.17,2025,1,etec-padre-carlos-leoncio-da-silva
Recursos Humanos,Noite,48,40,1.2,2025,1,etec-padre-carlos-leoncio-da-silva
Segurança do Trabalho - 20% On-line,Noite,43,40,1.07,2025,1,etec-padre-carlos-leoncio-da-silva
Técnico em Qualidade,Noite,54,40,1.35,2025,1,etec-padre-carlos-leoncio-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,30,40,0.75,2025,1,etec-padre-jose-nunes-dias
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,102,40,2.54,2025,1,etec-padre-jose-nunes-dias
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,74,40,1.85,2025,1,etec-padre-jose-nunes-dias
Zootecnia,Noite,53,40,1.32,2025,1,etec-padre-jose-nunes-dias
Administração - 20% On-line,Noite,45,40,1.12,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,127,40,3.17,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,293,40,7.32,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec,Manhã,124,40,3.1,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,263,40,6.57,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,101,40,2.52,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,323,40,8.07,2025,1,etec-parque-belem
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,140,40,3.5,2025,1,etec-parque-belem
Informática para Internet,Tarde,56,40,1.4,2025,1,etec-parque-belem
Nutrição e Dietética - 20% On-line,Noite,56,40,1.4,2025,1,etec-parque-belem
Química - 20% On-line,Noite,60,40,1.5,2025,1,etec-parque-belem
Segurança do Trabalho - 20% On-line,Noite,55,40,1.37,2025,1,etec-parque-belem
Administração,Noite,38,30,1.26,2025,1,etec-parque-da-juventude-ceu-jacana
Serviços Jurídicos,Noite,42,30,1.4,2025,1,etec-parque-da-juventude-emefm-prof-derville-allegretti
Administração,Noite,72,40,1.8,2025,1,etec-parque-da-juventude
Biblioteconomia,Noite,97,40,2.42,2025,1,etec-parque-da-juventude
Enfermagem,Tarde,115,40,2.87,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,124,40,3.1,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,439,40,10.97,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,429,40,10.72,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,124,40,3.1,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,269,40,6.72,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec,Manhã,269,40,6.72,2025,1,etec-parque-da-juventude
Finanças,Noite,74,40,1.85,2025,1,etec-parque-da-juventude
Museologia,Noite,133,40,3.32,2025,1,etec-parque-da-juventude
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Manhã,73,40,1.82,2025,1,etec-paulino-botelho-fatec-de-sao-carlos
Administração,Noite,55,40,1.37,2025,1,etec-paulino-botelho
Desenvolvimento de Sistemas,Noite,57,40,1.42,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,298,40,7.45,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,39,40,0.97,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,16,40,0.4,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,168,40,4.2,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,53,40,1.32,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,155,40,3.87,2025,1,etec-paulino-botelho
Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias,Manhã,82,40,2.04,2025,1,etec-paulino-botelho
Mecânica,Noite,70,40,1.75,2025,1,etec-paulino-botelho
Urgência e Emergência - APH (Atendimento Pré-Hospitalar) - Especialização,Noite,57,30,1.9,2025,1,etec-paulino-botelho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,130,30,4.33,2025,1,etec-paulistano-ceu-jardim-paulistano
Administração,Noite,58,40,1.45,2025,1,etec-paulistano
Desenvolvimento de Sistemas,Noite,79,40,1.97,2025,1,etec-paulistano
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,149,40,3.72,2025,1,etec-paulistano
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,335,40,8.37,2025,1,etec-paulistano
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,108,40,2.7,2025,1,etec-paulistano
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,74,40,1.85,2025,1,etec-paulistano
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Tarde,83,40,2.07,2025,1,etec-paulistano
Química,Noite,28,40,0.7,2025,1,etec-paulistano
Administração,Noite,46,40,1.14,2025,1,etec-paulo-do-carmo-monteiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,157,40,3.92,2025,1,etec-paulo-do-carmo-monteiro
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,84,40,2.1,2025,1,etec-paulo-do-carmo-monteiro
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-N,Noite,57,40,1.42,2025,1,etec-paulo-do-carmo-monteiro
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,145,40,3.62,2025,1,etec-paulo-do-carmo-monteiro
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,41,40,1.02,2025,1,etec-paulo-do-carmo-monteiro
Segurança do Trabalho,Noite,51,40,1.27,2025,1,etec-paulo-do-carmo-monteiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,26,40,0.65,2025,1,etec-paulo-guerreiro-franco
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,107,40,2.67,2025,1,etec-paulo-guerreiro-franco
Administração,Noite,79,40,1.97,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,264,40,6.6,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,154,40,3.85,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,111,40,2.77,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-N,Noite,107,40,2.67,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,198,40,4.95,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,166,40,4.15,2025,1,etec-pedro-badran
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,154,40,3.85,2025,1,etec-pedro-badran
Química,Noite,68,40,1.7,2025,1,etec-pedro-badran
Segurança do Trabalho,Noite,125,40,3.12,2025,1,etec-pedro-badran
Açúcar e Álcool,Noite,61,40,1.52,2025,1,etec-pedro-darcadia-neto-polo-universitario-odila-guedes-ribeiro-taruma
Administração,Noite,101,40,2.52,2025,1,etec-pedro-darcadia-neto
Contabilidade,Noite,78,40,1.95,2025,1,etec-pedro-darcadia-neto
Desenvolvimento de Sistemas,Noite,85,40,2.12,2025,1,etec-pedro-darcadia-neto
Enfermagem,Manhã,83,40,2.07,2025,1,etec-pedro-darcadia-neto
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,285,40,7.12,2025,1,etec-pedro-darcadia-neto
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,126,40,3.15,2025,1,etec-pedro-darcadia-neto
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,120,40,3,2025,1,etec-pedro-darcadia-neto
Mecânica,Noite,77,40,1.92,2025,1,etec-pedro-darcadia-neto
Química,Noite,50,30,1.66,2025,1,etec-pedro-darcadia-neto
Administração,Noite,45,40,1.12,2025,1,etec-pedro-ferreira-alves-emef-alonso-ferreira-de-camargo-conchal
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,87,40,2.17,2025,1,etec-pedro-ferreira-alves-fatec-arthur-de-azevedo
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-AMS,Tarde,71,40,1.77,2025,1,etec-pedro-ferreira-alves-fatec-arthur-de-azevedo
Administração,Noite,77,40,1.92,2025,1,etec-pedro-ferreira-alves
Desenvolvimento de Sistemas,Noite,69,40,1.72,2025,1,etec-pedro-ferreira-alves
Enfermagem,Noite,80,40,2,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,216,40,5.4,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,71,40,1.77,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,192,40,4.8,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,109,40,2.72,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,110,40,2.75,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Manhã,121,40,3.02,2025,1,etec-pedro-ferreira-alves
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Tarde,122,40,3.05,2025,1,etec-pedro-ferreira-alves
Logística,Noite,60,40,1.5,2025,1,etec-pedro-ferreira-alves
Vestuário,Noite,34,35,0.97,2025,1,etec-philadelpho-gouvea-netto-centro-de-qualificacao-profissional-e-emprego-sao-jose-do-rio-preto
Administração,Noite,108,40,2.7,2025,1,etec-philadelpho-gouvea-netto
Contabilidade,Noite,70,40,1.75,2025,1,etec-philadelpho-gouvea-netto
Eletroeletrônica,Noite,92,40,2.29,2025,1,etec-philadelpho-gouvea-netto
